county,name,phone,address,lat,lng
彰化縣,秀水鄉農會,04-7691321,彰化縣秀水鄉安東村中山路328號,24.035008,120.501464
彰化縣,馬興國小,04-7526247,彰化縣秀水鄉馬興村培英巷1號,24.062156,120.496979
彰化縣,秀水高工,04-697020,彰化縣秀水鄉福安村中山路364號,24.034413,120.499242
彰化縣,秀水國小,04-7692756,彰化縣秀水鄉安東村中山路257號,24.034866,120.502657
彰化縣,育民國小,04-7694845-813,彰化縣秀水鄉下崙村民生街262號,24.004344,120.505593
彰化縣,秀水鄉立體育館,04-7687418,彰化縣秀水鄉安東村瓦瑤街17號,24.040692,120.503613
彰化縣,陜西國小,04-7692242,彰化縣秀水鄉金興村番花路261號,24.012014,120.517463
彰化縣,華龍國小,04-7692713,彰化縣秀水鄉秀水村花秀路51號,24.038049,120.514168
彰化縣,明正國小,04-7258908,彰化縣秀水鄉埔崙村彰水路二段341號,24.026724,120.492732
彰化縣,秀水鄉老人文康中心,04-7697024-303,彰化縣秀水鄉莊雅村中山路99號,24.038325,120.507329
彰化縣,秀水社區活動中心,04-7694735,彰化縣秀水鄉秀水村花秀路46號對面,24.03843,120.515378
彰化縣,陝西社區活動中心,04-7694737,彰化縣秀水鄉陝西村埔南巷92號,24.009505,120.517829
彰化縣,金陵村村里集會所活動中心,04-7685467,彰化縣秀水鄉金陵村竹圍巷3號,24.00774,120.506409
彰化縣,玉陵宮廣場,04-7685467,彰化縣秀水鄉金陵村番花路450巷46號,24.014918,120.505711
彰化縣,莊雅社區活動中心,04-7694740,彰化縣秀水鄉莊雅村秀中街82巷67弄臨15號,24.031735,120.507364
彰化縣,埔崙社區活動中心,04-7692735,彰化縣秀水鄉埔崙村蘇周巷162號,24.021871,120.495277
彰化縣,安溪社區活動中心,04-7638056,彰化縣秀水鄉安溪村安溪街98號,24.044938,120.509934
彰化縣,福安社區活動中心清龍巖,04-7689186,彰化縣秀水鄉福安村民意街64號,24.02991,120.494778
彰化縣,鶴鳴社區活動中心,04-7694741,彰化縣秀水鄉鶴鳴村明山街41號,24.05468,120.502444
彰化縣,下崙社區活動中心,04-7696219,彰化縣秀水鄉下崙村民生街206號天慈宮,24.001747,120.50618
彰化縣,安東社區活動中心,04-7694739,彰化縣秀水鄉安東村枋林巷60號,24.039283,120.501245
彰化縣,曾厝社區活動中心,04-7694406,彰化縣秀水鄉曾厝村大厝巷66號,24.020612,120.509303
彰化縣,馬興社區活動中心,04-7526742,彰化縣秀水鄉馬興村西銘巷6-1號,24.062733,120.495684
彰化縣,義興村聖靈宮,04-7614027,"彰化縣秀水鄉義興村義雅巷臨 5 號",24.066718,120.492166
彰化縣,馬興村村里集會所活動中心,04-7526742,彰化縣秀水鄉馬興村雅興街260巷8-1號,24.075164,120.498876
彰化縣,三春國小,7862154,彰化縣花壇鄉三春村三芬路47號,24.017046,120.566068
彰化縣,花壇鄉立老人文康中心,04-7865921,彰化縣花壇鄉永春村長青路25號,24.017125,120.571096
彰化縣,花壇鄉公所,04-7865921,彰化縣花壇鄉南口村中山路二段182號,24.029878,120.538332
彰化縣,花壇村活動中心,04-7865921,彰化縣花壇鄉花壇村平和街76號,24.023817,120.540138
彰化縣,華南國小,04-7863225#703,彰化縣花壇鄉中庄村中橋街226號,24.01596,120.551405
彰化縣,僑愛國小,04-7863227,彰化縣花壇鄉中口村中山路2段471號,24.038577,120.534726
彰化縣,花壇國小,7862029,彰化縣花壇鄉長沙村學前路108號,24.026315,120.543208
彰化縣,文德宮香客大樓,04-7863904,彰化縣花壇鄉白沙村彰員路3段2號,24.04305,120.547222
彰化縣,文祥國小,04-7862255,彰化縣花壇鄉劉厝村明雅街131號,24.025542,120.526235
彰化縣,灣雅活動中心含楓灣宮廣場,04-7868686,彰化縣花壇鄉灣雅村楓脚巷128號,24.01707,120.562995
彰化縣,橋頭社區活動中心,04-7869640,彰化縣花壇鄉橋頭村花橋街117-1號,24.022846,120.550178
彰化縣,白沙國小,04-7863224#51,彰化縣花壇鄉白沙村村彰員路3段225號,24.047756,120.545078
彰化縣,花壇國中,04-7862043#51,彰化縣花壇鄉長沙村彰員路2段580號,,
彰化縣,長春社區活動中心,0937-739988,彰化縣花壇鄉長春村彰員路1段172巷45號,24.01029,120.576082
彰化縣,湖內社區活動中心,04-7561716,彰化縣和美鎮湖內里湖竹路5號,24.150282,120.509283
彰化縣,源埤社區活動中心,04-7614953,彰化縣和美鎮源埤里南安路105號,24.085315,120.510692
彰化縣,和美鎮公所,04-7560620-110,彰化縣和美鎮仁愛里鹿和路6段337號,24.108478,120.494266
彰化縣,大嘉國小,7552524,彰化縣和美鎮嘉犁里彰和路3段50號,24.095945,120.512219
彰化縣,面前社區活動中心,7552759,彰化縣和美鎮面前里雅安路265號,24.099257,120.483075
彰化縣,和東國小,047-552724,彰化縣和美鎮和東里彰美路5段210號,24.109255,120.501453
彰化縣,和美高中,04-7552043-255,彰化縣和美鎮和西里西園路31號,24.113009,120.493557
彰化縣,大霞社區活動中心,7557503,彰化縣和美鎮大霞里彰和路三段422號,24.101702,120.503687
彰化縣,新庄社區活動中心,04-7550003,彰化縣和美鎮新庄里東發路100巷36-1號,24.097055,120.533615
彰化縣,和群國中,7350071轉*140,彰化縣和美鎮柑井里美寮路一段390號,24.111716,120.519718
彰化縣,南佃社區活動中心,7638015,彰化縣和美鎮南佃里嘉佃路145號,24.085097,120.50026
彰化縣,四張社區活動中心,0930862511,彰化縣和美鎮四張里鎮西路74號,24.115123,120.485114
彰化縣,詔安社區活動中心,7355293,彰化縣和美鎮詔安里彰和路二段172號,24.090751,120.529805
彰化縣,新庄國小,7353267轉103,彰化縣和美鎮犁盛里彰新路2段500號,24.104087,120.533231
彰化縣,塗厝社區活動中心,04-7565335,彰化縣和美鎮塗厝里和厝路2段485號,24.136578,120.508418
彰化縣,月眉社區活動中心,7575745,彰化縣和美鎮月眉里和厝路一段276號,24.122364,120.495561
彰化縣,嘉犁社區活動中心,0927767339,彰化縣和美鎮嘉犁里東坡路臨22號,24.092217,120.516858
彰化縣,培英國小,7552430轉104,彰化縣和美鎮塗厝里彰新路5段310號,24.134816,120.511306
彰化縣,雅溝社區活動中心,7552354,彰化縣和美鎮雅溝里南軒路359巷8號,24.099423,120.491501
彰化縣,中圍社區活動中心,04-7351933,彰化縣和美鎮中圍里竹社路125號,24.112891,120.532873
彰化縣,和仁國小,7575407轉713,彰化縣和美鎮山犁里仁愛路279號,24.104386,120.494662
彰化縣,竹園社區活動中心,04-7351292,彰化縣和美鎮竹園里彰新路4段115號,24.119686,120.524989
彰化縣,好修社區活動中心,04-7558259,彰化縣和美鎮好修里月北路400巷21號,24.13166,120.497519
彰化縣,鎮平社區活動中心,04-7526231,彰化縣和美鎮鎮平里南平路11號,24.082075,120.509086
彰化縣,犁盛社區活動中心,7352850,彰化縣和美鎮犁盛里東平路225巷9號,24.103321,120.527978
彰化縣,大榮國小,"7636814轉 15",彰化縣和美鎮南佃里嘉佃路296號,24.087592,120.500901
彰化縣,和美國小,7552005-19,彰化縣和美鎮和西里和平街19號,24.111802,120.495711
彰化縣,地潭社區活動中心,7556126,彰化縣和美鎮地潭里晉北路臨456號,24.147133,120.51518
彰化縣,中寮社區活動中心,04-7355328,彰化縣和美鎮中寮里東興路21號,24.113779,120.539396
彰化縣,嘉寶社區活動中心,04-7560620,彰化縣和美鎮嘉寶里福北路219號1樓,24.126662,120.512808
彰化縣,龍華慈惠堂,04-7556780,彰化縣和美鎮四張里西美路115號,24.120764,120.489696
彰化縣,線西國中,04-7584129#11,彰化縣線西鄉寓埔村中央路二段145號,24.13211,120.468926
彰化縣,曉陽國小,04-7585370,彰化縣線西鄉頂犁村頂犁路158-1號,24.122698,120.478021
彰化縣,線西國小,04-7585075,彰化縣線西鄉寓埔村中央路二段135號,24.13127,120.469708
彰化縣,新港國民國小,04-7982310,彰化縣伸港鄉新港村和平路60號,24.149003,120.484819
彰化縣,大同國民國小,04-7982307,彰化縣伸港鄉大同村彰新路7段724號,24.15998,120.491908
彰化縣,伸東國民小學,04-7982314,彰化縣伸港鄉七嘉村中華路565號,24.146004,120.495681
彰化縣,伸港鄉老人文康活動中心,04-7982010-205,彰化縣伸港鄉新港村忠孝東街50號,24.148637,120.487765
彰化縣,伸仁國民小學,04-7982324,彰化縣伸港鄉曾家村曾家路3之15號,24.147314,120.476436
彰化縣,海尾社區活動中心,04-7981492,彰化縣伸港鄉海尾村海尾路3-2號,24.165061,120.487268
彰化縣,蚵寮社區活動中心,04-0000000,彰化縣伸港鄉蚵寮村蚵寮路132-5號,24.148969,120.459457
彰化縣,文德宮,04-0000000,彰化縣伸港鄉七嘉村嘉二路47號,24.148295,120.494607
彰化縣,大同社區活動中心,04-0000000,彰化縣伸港鄉大同村大同路82號,24.159694,120.489977
彰化縣,什股社區活動中心,04-7995235,彰化縣伸港鄉什股村什股路100-1號,24.156575,120.478257
彰化縣,全興社區活動中心,04-7985889,彰化縣伸港鄉全興村東全路11號,24.176327,120.49073
彰化縣,伸港國中第二校區,04-7988611#30,彰化縣伸港鄉埤墘村建興路168號,24.144729,120.491978
彰化縣,泉州社區活動中心,04-7982087,彰化縣伸港鄉泉州村仁愛路123號,24.148081,120.482617
彰化縣,泉厝社區活動中心,04-7992162,彰化縣伸港鄉泉厝村泉厝路44-3號,24.149439,120.481432
彰化縣,曾家社區活動中心,04-7991099,彰化縣伸港鄉曾家村曾家路65-1號,24.145379,120.473083
彰化縣,定興社區活動中心,04-0000000,彰化縣伸港鄉定興村定興路63-2號,24.156897,120.499111
彰化縣,新港社區活動中心,04-0000000,彰化縣伸港鄉新港村自強路臨30號,24.143899,120.486868
彰化縣,溪底社區活動中心,04-7986104,彰化縣伸港鄉溪底村溪底路103-2號,24.156758,120.502497
彰化縣,汴頭社區活動中心,04-0000000,彰化縣伸港鄉汴頭村汴頭路187-3號,24.143436,120.497823
彰化縣,員林市僑信國小,04-8320810,彰化縣員林市三信里中山路二段280號,23.967029,120.571613
彰化縣,員林市育英國小,04-8320130#713,彰化縣員林市黎明里光明街31號,23.952572,120.574194
彰化縣,員林市西區體育館,8397375,彰化縣員林市新生里雙景街50號,23.958697,120.564228
彰化縣,員林市東山國小,04-8310749#805,彰化縣員林市南東里山腳路四段212號,23.967939,120.601305
彰化縣,靜修國小群英館,04-8320341#801,彰化縣員林市南平里靜修路74號,23.962529,120.565529
彰化縣,員林市公所三樓禮堂,04-8347171#662,彰化縣員林市中正里三民街18號,23.959074,120.574331
彰化縣,員林市員東國小,04-8311022#804,彰化縣員林市浮圳里員東路二段12號,23.96191,120.587327
彰化縣,員林高中活動中心,04-8320364,彰化縣員林市南興里靜修路79號,24.778289,120.988108
彰化縣,東北社區活動中心,04-8347171,彰化縣員林市東北里山腳路三段2巷150號,23.979074,120.592275
彰化縣,大明社區活動中心,04-8347171,彰化縣員林市大明里員集路二段177巷65號,23.939741,120.576348
彰化縣,員林國中勤學地下室,04-8320873#130,彰化縣員林市南興里南潭路2號,23.962928,120.560253
彰化縣,大同國中,04-8358382#600,彰化縣員林市三和里大同路一段345號,23.963386,120.578974
彰化縣,源潭社區活動中心,04-8347171,彰化縣員林市源潭里三潭巷27號,23.965896,120.549834
彰化縣,中央社區活動中心,04-8347171,彰化縣員林市南平里新生路354號,23.963927,120.568844
彰化縣,鎮興社區活動中心,04-8347171,彰化縣員林市鎮興里員林市山腳路六段20號510,23.957616,120.602276
彰化縣,員林市員林國小,04-8320145#771,彰化縣員林市中正里三民東街221號,23.959531,120.57763
彰化縣,崇實高工體育館,04-8347106,彰化縣員林市新興里育英路103號,23.961161,120.575292
彰化縣,三義社區活動中心,04-8347171,彰化縣員林市三義里員鹿路245巷112號,23.952576,120.563931
彰化縣,出水社區活動中心,04-8347171,彰化縣員林市浮圳里浮圳巷8號之15,23.963989,120.593414
彰化縣,員林農工體育館,04-360105,彰化縣員林市萬年里員水路二段313號,23.954661,120.581827
彰化縣,中東社區活動中心,04-8347171,彰化縣員林市中東里山腳路五段184巷86號,23.973386,120.600603
彰化縣,老人文康活動中心,04-7222141,彰化縣彰化市陽明里三民路436號,24.086545,120.549124
彰化縣,彰化生活藝文館,04-7222141-2004,彰化縣彰化市光復里民生路259號,24.081285,120.54225
彰化縣,南興社區活動中心,04-7222141,彰化縣彰化市南興里中山路一段189巷49號,24.057587,120.532718
彰化縣,延和社區活動中心,04-7222141,彰化縣彰化市延和里埔西街111號,24.059626,120.539691
彰化縣,南北管戲曲音樂館,04-7250057#1601,彰化縣彰化市崙平里平和七街66號,24.068321,120.530648
彰化縣,三民國小,7384775,彰化縣彰化市田中里田中路125號,24.08649,120.604311
彰化縣,大快官藝文館,04-7222141,彰化縣彰化市快官里彰南路五段8號,24.068583,120.613187
彰化縣,泰和國小,04-7222433#15,彰化縣彰化市阿夷里泰和路二段145巷1號,24.092991,120.551711
彰化縣,牛埔社區活動中心,04-7222141,彰化縣彰化市牛埔里彰南路三段226號,24.081976,120.597691
彰化縣,快官社區活動中心,04-7222141,彰化縣彰化市快官里彰南路四段566號之1,24.068923,120.612662
彰化縣,忠孝國小,04-7523944-13,彰化縣彰化市西勢里忠誠路61號,24.084239,120.532196
彰化縣,石牌國小(活動中心),04-7381672-102,彰化縣彰化市石牌里田坑路一段9號,24.058413,120.614358
彰化縣,彰德國中,04-7381791#131,彰化縣彰化市香山里彰南路二段512巷97號,24.080359,120.589534
彰化縣,彰興國中,04-7110743#501,彰化縣彰化市延和里埔西街107號,24.059505,120.538213
彰化縣,東芳國小,04-7523250#710,彰化縣彰化市東芳里彰馬路45號,24.062457,120.516112
彰化縣,信義國中小,04-7635888#143,彰化縣彰化市向陽里向陽街168號,24.062891,120.528452
彰化縣,桃源社區活動中心,04-7222141,彰化縣彰化市桃源里公園路二段102之1號,24.072526,120.559011
彰化縣,介壽社區活動中心,04-7222141,彰化縣彰化市介壽里介壽新村21號,24.069531,120.552617
彰化縣,國聖國小,04-7321093#103,彰化縣彰化市國聖里中山路三段608號,24.092092,120.56853
彰化縣,福山社區活動中心,04-7222141,彰化縣彰化市福山里福山街168號,24.082415,120.57003
彰化縣,茄苳社區活動中心,04-7222141,彰化縣彰化市茄苳里茄苳路二段292號,24.10376,120.548253
彰化縣,陽明國中,04-7222263#500,彰化縣彰化市陽明里長順街76號,24.086151,120.550462
彰化縣,彰安國中,04-7236117#230,彰化縣彰化市彰安里中正路二段530號,24.070665,120.535264
彰化縣,正德高中,04-7524109#212,彰化縣彰化市莿桐里彰水路145號,24.058738,120.518508
彰化縣,快官國小,04-7384814,彰化縣彰化市快官里彰南路4段566號,24.068545,120.612007
彰化縣,建國科技大學,04-7111111#1515,彰化縣彰化市建寶里介壽北路1號,24.066306,120.550056
彰化縣,大成國小,04-7353457#103,彰化縣彰化市下廍里自強路303號,24.091362,120.5471
彰化縣,大竹國小,04-7381436#213,彰化縣彰化市大竹里彰南路二段164巷41號,24.08292,120.580408
彰化縣,民生國小,04-7224122#14,彰化縣彰化市民生里民生路338號,24.083819,120.543075
彰化縣,平和國小,04-7222355#12,彰化縣彰化市彰安里中正路二段450號,24.072469,120.535156
彰化縣,彰化女子高中,04-7240042#1401,彰化縣彰化市光復里光復路62號,24.081178,120.54348
彰化縣,聯興國小,04-7384340,彰化縣彰化市台鳳里一心南街208號,24.076384,120.598795
彰化縣,彰泰國中,04-7369676#302,彰化縣彰化市下廍里自強路357號,24.091619,120.54843
彰化縣,彰化藝術高中,04-7222844#401,彰化縣彰化市卦山里卦山路13號,24.078765,120.554489
彰化縣,南興國小,04-7622827,彰化縣彰化市南興里中山路一段213號,24.058115,120.534049
彰化縣,中山國小,04-7222033#13,彰化縣彰化市中山里中山路二段678號,24.081909,120.546638
彰化縣,師大附工,04-7252541#230,彰化縣彰化市和調里工校街1號,24.082588,120.555981
彰化縣,延和公園棒壘球場,04-7222141,彰化縣彰化市延和里埔西街212-246號,24.059972,120.540178
